 district|block|cluster|schoolid|schoolname|category|gender|medium_of_inst|address|area|pincode|landmark|identification1|busroutes|identification2|latlong                  
 bangalore|north-3|frazer town|32205|GKHPS B CHANNASANDRA|Upper Primary|co-ed|kannada|Lal bahadhur Nagar 5th Main Road, 3rd Cross|OMBR Layout|560043|Near OMBR Layout Bus Stop|Cream Colour Building|300|Play Ground|POINT(77.66 13.01)
 bangalore|north-1|heggnahalli|32270|GKLPS NAGARAHOLE NAGARA|Lower Primary|co-ed|kannada|Guduthop, Vishwaneedam Post|Sanjeevini Nagar|560091|Near Om Shakthi Temple|Blue Colour Building|241H, 248|Play Ground|POINT(77.5 13)
 bangalore|north-1|heggnahalli|32275|GUHPS HEGGANAHALLI|Upper Primary|co-ed|urdu|North 1, Vishwaneedam Post, Andrahalli Main Road|Hegganahalli|560091|Near Hegganahalli Bus Stop|White Colour Building|248, 252, 255|0|POINT(77.5 13.01)
 bangalore|north-4|khudregere|32664|GKHPS HAROKYATHANAHALLI|Upper Primary|co-ed|kannada|Makali Post, Dasanapura Hobli, Bangalore North|Haro Kyathanahalli|562123|Beside Haro Kyathanahalli Kere|White And Yellow Colour Building And Blue Colour Doors And Infront Flag Post And Inside Water Tank|257A|Green And White Colour Compound And Green Colour Gate And School Entrance Small Arch|POINT(77.44 13.05)
 bangalore|north-4|khudregere|32675|GKLPS THAMMENAHALLI PALYA|Lower Primary|co-ed|kannada|Chikka Banavara Post, Dasanapura Hobli, Bangalore North|Thammenahalli Palya|560090|Infront Thammenahalli Palya Bus Stop|Yellow Colour Building And Blue Colour Doors|248M|Yellow Colour Compound And Blue Colour Gate|POINT(77.48 13.08)
 bangalore|anekal|hebbagodi|32707|GKHPS RAMASAGARA|Lower Primary|co-ed|kannada|Chandapura To Dommasandra Road, Chandapura Post, Anekal Taluk, Bangalore|Ramasagara|560081|Near Ramasagara Bus Stop And Near Ashwath Katte|Yellow Colour Building And Blue Colour Doors|0|Yellow Colour Compound And Brown Colour Gate|POINT(77.72 12.82)
 bangalore|north-4|rajanakunte|32782|GKMPS BETTAHALASURU|Upper Primary|co-ed|kannada|Bettahalasuru Post, Jala Hobli, Bangalore|Bettahalasuru|562157|Infront Muttyalamma Temple|White Colour Building & Blue Colour Doors & Infront Flag Post|283, 407 L|Yellow Colour Compound & School Entrance Arch|POINT(77.61 13.16)
 bangalore|south-2|arundhathinagar|33077|GKHPS MUDALAPALYA|Upper Primary|co-ed|kannada|9th F Main Road, Sri Chowdappa Road, Bangalore|Moodalapalya|560072|Opposite Moodalapalya B.B.M.P Office|Yellow Colour Compound|238, 235 A, 235 B, 235 C, 235|Yellow Colour Building|POINT(77.52 12.96)
 bangalore|north-1|ullalupanagara|33270|GKHPS HOSAHALLIGOLLARAPALYA|Upper Primary|co-ed|kannada|Magadi Main Road, Vishwaneedam Post, Yeswanthpura Hobli|H.Gollara Palya|560091|Opposite Gollara Halli Bus Stop||||POINT(77.48 12.99)
 bangalore|south-2|chamarajpet|32134|GUMPS CHAMARAJPET|Model Primary|co-ed|urdu||bangalore|560018|masjid  school||||POINT(77.5662660598755 12.960899404837)
 bangalore|north-4|yelehanka old town|32936|GKHPS YELAHANKA BEO OFFICE|Upper Primary|co-ed|kannada||bangalore|560064|||||POINT(77.5891828536987 13.1011307595859)
 bangalore|north-4|yelehanka new town|32880|GKHPS ALLALASANDRA|Upper Primary|co-ed|kannada||bangalore|560064|near patalamma temples||||POINT(77.5768661499023 13.1007127760116)
 bangalore|north-4|t dasarahalli|32832|GKLPS SIDADHAHALLI|Lower Primary|co-ed|kannada|||560073|bus stop near and one big tree||||POINT(77.5125789642333 13.048793705504)
 bangalore|north-4|abbigere|33233|GULPS MEDIAGRAHARA|Lower Primary|co-ed|urdu|Vidyaranyapura post,hesaragatta road, yelahanka hobli|Mediagrahara|560097||White colour building|266M|No compound,no play ground|POINT(77.53047 13.10198)
 bangalore|north-4|mathahalli|33234|GKHPS BETHANAGERE|Upper Primary|co-ed|kannada|Huskuru Post, Dasanpura Hobli, N-4|Betanagere|562123|Near Betanagere Bus Stop|Cream Colour Compound|255 A, 255 B, 255 D||POINT(77.41094 13.11531)
 bangalore|north-4|agrahara layout|33223|GUHPS KOGILU LAYOUT|Lower Primary|co-ed|urdu|Bande Road, Yelahanka Post|Kogilu Layout|560064|Near Brick Factory|Infront Play Ground & Flag|290E|Cement Compound No Colour|POINT(77.62931 13.10283)
 bangalore|north-4|abbigere|33232|GKHPS VADERAHALLI|Upper Primary|co-ed|kannada|Vidyaranyapura post,hesaragatta road|Vderahalli|560097||White colour compound,playground|266,E,K,M,F|Cream colour building|POINT(77.53517 13.09209)
 bangalore|north-4|byatarayanapura|32169|GKHPS GOVINDAPURA|Upper Primary|co-ed|kannada|Arabic College Post|Govindapua|560045|Near Samudaya Bhavana|Yellow Colour Compound|290 J|Infront Flag|POINT(77.61406 13.0346)
 bangalore|north-4|byatarayanapura|32177|GKLPS VEERANNANA PALYA|Lower Primary|co-ed|kannada|Arabic College Post|Veerannapalya|560045|Near Lubmini Garden & Opposite Little Glady's Public School|Infront Flag|500, 600|Yellow Colour Compound|POINT(77.61346 13.04012)
 bangalore|north-4|byatarayanapura|32184|GUMPS NAGAVARA|Upper Primary|co-ed|urdu|Nagawara Main Road, Ummer Nagar, Arabic College Post|Nagawara|560045|Opposite Ummer Masjid|Black Colour Gate & White Building|290, 291, T4||POINT(77.62286 13.0346)
 bangalore|north-4|dodda bylagere|32280|GKHPS IVARAKANDAPURA|Upper Primary|co-ed|kannada|Hesaraghatta Lake Post, Hesaraghatta Hobli||560089|Near Ivarakandapura Bus Stop|Cream Colour Building||Cream Colour Compound|POINT(77.49523 13.1368)
 bangalore|north-4|dodda bylagere|32286|GKLPS KALATHAMMANAHALLI|Lower Primary|co-ed|kannada|Shivakote Post, Hesaraghatta Hobli|Kalathammanahalli|560089|Near Kalathammanahalli Bus Stop|Cream Colour Compound, Playground|254 C|White Colour Building|POINT(77.51798 13.10585)
 bangalore|north-4|dodda bylagere|32287|GKLPS KASAGHATTAPURA|Lower Primary|co-ed|kannada|Shilubepura Post|Kasaghattapura|560090|Opposite Kasaghattapura Bus Stop|Cream Colour Compound & Play Ground|254 C, 254 A|White Colour Building|POINT(77.50641 13.11468)
 bangalore|north-4|dodda bylagere|32288|GKLPS KEMPAPURA|Lower Primary|co-ed|kannada|Chikka Banavara Post|Kempapura|560090|Near Kempapura Bus Stop|Cream Colour Building|254 E, 254 D|No Compound|POINT(77.49947 13.09617)
 bangalore|north-4|dodda bylagere|32292|GUHPS CHIKKABANAVARA|Upper Primary|co-ed|urdu|Chikkabanavara Post, N-4|Chikkabanavara|560090|Behind Chikkabanavara Bus Stop|Cream Colour Building|250 A, 250 Z|Cream Colour Compound|POINT(77.50246 13.08073)
 bangalore|north-4|hesarghatta|32370|GKHPS SHIVAKOTE|Upper Primary|co-ed|kannada|Shivakote Post, Hesaraghatta Hobli|Shivakote|560089|Next Ashwath Katte|White Colour Compound & Play Ground|407, 407 B, 407 C, 266, 266 E, 266 G|Cream Colour Building|POINT(77.51465 13.13328)
 bangalore|anekal|bannerughatta|32325|GKHPS SAKALAWARA|Lower Primary|co-ed|kannada|Sakalavara Post, Jigani Hobli, Anekal Taluk, Bangalore|Sakalavara|560083|Opposite Gangamma Temple|Light Orange Colour Building & Brown Colour Doors & Infront Flag Post|365 G, 367|Light Orange Colour Compound & Brown Colour Gate & Infront Play Ground|POINT(77.6076 12.82341)
 bangalore|anekal|bannerughatta|32326|GKLPS AMRUTHNAGAR|Lower Primary|co-ed|kannada|Anjanapura Post, Jignai Hobli, Anekal Taluk|Amruth Nagar|560076|Near Amruth Nagar Bus Stop|White Colour Building|215Z|White Colour Compound|POINT(77.55315 12.84416)
 bangalore|south-3|yellukunte|32647|GKMPS BOMMANAHALLI|Model Primary|co-ed|kannada|Bommanahalli Post, South - 3, Begur Hobli|Bommanhalli|560068|Opposite Bommanahalli Bus Stop|Pink Colour Compound|360, 365, 341, 347|Pink Colour Building|POINT(77.62978 12.90649)
 bangalore|south-1|karisandra|32973|GKHPS SARAKKI|Upper Primary|co-ed|kannada|13th Cross, J.P.Nagar 1st Phase, Bangalore|Sarakki|560078|Opposite Sarakki Anjaneya Swamy Temple & Near B.B.M.P.Office|Pink Colour Building & Blue Colour Doors||Black Colour Gate|POINT(77.57647 12.90884)
 bangalore|south-1|karisandra|32976|GULPS KARISANDRA|Lower Primary|co-ed|urdu|B.S.K.2nd Stage 2nd Cross  yarab nagar main road|karisandra|560070|Near karisandra Tele phone Exchange|Cream colour buildind||in frount  flag post|POINT(77.56896 12.91746)
 bangalore|south-1|karisandra|32972|GKHPS MARENAHALLI|Upper Primary|co-ed|kannada|6th Main Road, Jayanagar 4th T Block, Tank Bund Road, Bangalore|Marenahalli|560078|Beside Rajarajeshwari Devi Temple|Yellow Colour Building & Infront Flag Post||Yellow Colour Compound & Black Colour Gate|POINT(77.58779 12.91867)
 bangalore|south-3|byarsandra|32137|GKHPS PUTTAYANAPALYA|Upper Primary|co-ed|kannada|39th Cross, 26th Main Road, Puttayana Palya, Jayanagar 9th Block, Bangalore|Puttayana Palya|560069|Near Noorani Masjid|Rose Colour Building|24, 25, 60, 60 A|Blue Colour Doors & Gate|POINT(77.59391 12.91948)
 bangalore|south-3|byarsandra|32141|GULPS PUTTAYANAPALYA|Lower Primary|co-ed|urdu|39th Cross, 26th Main Road, Puttayana Palya, Jayanagar 9th Block, Bangalore|Puttayana Palya|560069|Behind Noorani Masjid|White Colour Building|24, 25, 60, 60 A||POINT(77.59386 12.9199)
 bangalore|south-3|madivala|32557|GKMPS TAVAREKERE|Model Primary|co-ed|kannada|1st Main Road, 1st Cross, DRC College Post, Bangalore|Tavarekere|560029|Near Government Hospital|No Painted Compound & play Ground|168|Rose Colour Building|POINT(77.61002 12.92152)
 bangalore|south-3|madivala|32555|GKMPS MADIVALA|Model Primary|co-ed|kannada|Hosur Main Road, Bangalore|Madiwala|560068|Near Madiwala Bus Stop|Cream Colour Building|0|Cream Colour Compound|POINT(77.62081 12.92154)
 bangalore|south-3|byarsandra|32142|GUMPS OLD GURAPPANAPALYA|Model Primary|co-ed|urdu|2nd Main Road, Maruthi Layout, BTM Layout 1st Stage, Madarsab Layout|BTM Layout|560029|Near Uviversal Medical And General Store|Yellow And White Colour Building|||POINT(77.60575 12.92208)
 bangalore|south-3|yediur|33108|GKLPS MARIYAMMA TEMPLE|Lower Primary|co-ed|kannada|Garuda Swagath Mall Road, 30th Cross, 8th Main Road, 3rd Block Jayanagar|Tilak Nagar|560041|Near Sri Garuda Swagath Mall|Sri Maha Shakthi Mariyamma Temple Building|0|0|POINT(77.59205 12.92827)
 bangalore|south-1|basavanagudi|32338|GKHPS KANAKANAPALYA|Lower Primary|co-ed|kannada|8th Main Road, 2nd Block, Jayanagar, Bangalore|Kanakana Palya|560011|Near Ashoka Pillar|Yellow Colour Building & Green Colour Gate||Yellow Colour Compound|POINT(77.58282 12.94291)
 bangalore|south-3|byarsandra|32145|GKHPS LAKKASANDRA|Upper Primary|co-ed|kannada|3rd Main Road, 3rd Cross, Lakkasandra, Adugodi Post, Bangalore|Lakkasandra|560030|Near Lakkasandra Bus Stop|Pink Colour Building|500, 501, 171, 347||POINT(77.60014 12.94351)
 bangalore|south-3|lalbagh siddapura|33114|GUMPS TANK GARDEN|Model Primary|co-ed|urdu|1st Main Road, Someshwara Nagar Main Road, Jayanagar 1st Block, Bangalore|Dayanand Slum|560011|Building Inside Masjid-E-Ateeq|White Colour Building|||POINT(77.59445 12.94434)
 bangalore|south-3|lalbagh siddapura|33112|GKHPS LALBAGH SIDDAPURA|Upper Primary|co-ed|kannada|J.C.Colony, 1st Block, Jayanagar, Lalbagh South Gate, Bangalore|Lalbagh Siddapura|560011|Near Lalbagh South Gate|No Painted Stone Compound|0|Cream Colour Building & Play Ground|POINT(77.58835 12.9455)
 bangalore|south-3|lalbagh siddapura|33121|GULPS VINAYAKANAGAR (GOTTIGERE)|Lower Primary|co-ed|urdu|1st Main Road, 4th Cross, Vinayaka Nagar, Adugodi Post, Bangalore|Vinayaka Nagar|560030|Building Inside Madeena Masjid|White Colour Building|||POINT(77.60178 12.9512)
 bangalore|south-2|chamarajpet|32127|GKMPS CARP LANE|Model Primary|co-ed|kannada|Mysore Road, Bangalore|C.R.P.Lane|560018|Opposite Vinayaka Theatre Bus Stop|Cream Colour Building|155, T4, 56|Play Ground|POINT(77.56389 12.96276)
 bangalore|north-3|vasanthnagar|33139|GKHPS SAMPANGI RAM NAGAR|Upper Primary|co-ed|kannada|6th Main Road,6th Cross,Bangalore|Sampangiram Nagar|560027|Behind Pallavi Theatre|Yellow Colour Building & Blue Colour Door||Yellow Colour Compound & Black Colour Gate|POINT(77.59099 12.96667)
 bangalore|north-3|vasanthnagar|33146|GULPS VACCIN INSTITUTION|Lower Primary|co-ed|urdu|6th Main Road,6th Cross,Bangalore|Sampangiram Nagar|560027|Compound Inside GKHPS Sampangiram Nagar|Yellow Colour Building & Blue Colour Door||Yellow Colour Compound & Black Colour Gate|POINT(77.59099 12.96667)
 bangalore|south-2|govindarajnagar|33086|GUHPS HOSAHALLI|Upper Primary|co-ed|urdu|Magadi Main Road, Toll Gate, 7th Cross|Hosahalli|560040|Near Magadi Road Toll Gate Bus Stop|White Colour Building||Blue Colour Door|POINT(77.54754 12.97256)
 bangalore|south-2|k p agrahara|32347|GKHPS K.P.AGRAHARA|Upper Primary|co-ed|kannada|2nd Cross, Magadi Road, Bangalore|K.P.Agrahara|560023|Beside B.W.S.S.B Water Tank (Magadi Road)|Yellow Colour Building & Blue Colour Doors & Inside Function Stage|240, 241, 77|Stone Compound (No Colour) & Black Colour Gate & Infront Play Ground|POINT(77.5618 12.97455)
 bangalore|north-2|sriramapura|32366|GUHPS GOPALPURA|Upper Primary|co-ed|urdu|#22/1, 3rd Cross, Mosque Street, New Cross Road, Magadi Road, Gopalapura, Bangalore|Gopalapura|560023|Near Masjid-E-Noor|White Colour Building|240, 241, 77|1st Floor School|POINT(77.5601 12.97581)
 bangalore|north-2|sriramapura|32364|GKLPS UKKADAPALYA|Lower Primary|co-ed|kannada|Gopalapura, 2nd Cross, Magadi Road, Bangalore|Gopalapura|560023|Beside Gopalapura Police Outpost & Near Kodandarama Swamy Temple|Green & Yellow Colour Building & Green Colour Door|240, 241, 77|Infront Road (2nd Cross)|POINT(77.56178 12.97695)
 bangalore|north-2|malleswaram|33170|GKLPS HANUMANTHAPURA|Lower Primary|co-ed|kannada|Okalipuram, 5th Main Road, Srirampuram, Bangalore|Okalipuram|560021|Beside Ayyappa Swamy Temple|Yellow Colour Building & Blue Colour Door|52E|1st Floor School|POINT(77.56776 12.98278)
 bangalore|north-2|sriramapura|32367|GUHPS RAMACHANDRAPURA|Upper Primary|co-ed|urdu|4th Main Road, 4th Cross, Munawar Mahalla, Bangalore|Ramachandrapura|560021|Compound Inside Munawar Mahalla Masjid|White Colour Building|61, 62|White Colour Compound & Green Colour Gate|POINT(77.56175 12.98309)
 bangalore|north-2|sriramapura|32365|GTLPS Q BLOCK|Lower Primary|co-ed|tamil|Q Block, 7th Cross, Srirampura Main Road, Bangalore|Srirampura|560021|Near Seva Ashrama School|Green Colour Building|52|Blue Colour Doors & Gate|POINT(77.56771 12.98955)
 bangalore|north-2|prakashnagara|33189|GKMPS PRAKASHNAGARA|Model Primary|co-ed|kannada|Prakash Nagar Main Road, 3rd Main Road, Bangalore|Prakash Nagar|560021|Near Ayyappa Swamy Temple|Light Blue Colour Building & Blue Colur Doors||Blue Colour Gate|POINT(77.55769 12.99235)
 bangalore|north-2|prakashnagara|33190|GULPS MARIYAPPANAPALYA SLUM|Lower Primary|co-ed|urdu|#222, 3rd Cross, Bangalore|Mariyappanapalya|560021|Near Anjaneya Swamy Temple|Green Colour Building & Blue Colour Door||Infront Road (3rd Cross)|POINT(77.55779 12.99698)
 bangalore|north-2|prakashnagara|33187|GKLPS MARIYAPPANA PALYA|Lower Primary|co-ed|kannada|#5, Gayathri Nagar Post Office Building, Corporation Building, 7th Cross, 14th Main Road, Bangalore|Mariyappanapalya (Gayathri Nagar)|560021|Building Inside Gayathri Nagar Post Office|Pink Colour Building & Blue Colour Door||1st Floor School|POINT(77.55795 13.00064)
 bangalore|north-1|heggnahalli|32276|GUHPS KAREEMSAB LAYOUT|Upper Primary|co-ed|urdu|North 1, Vishwaneedam Post, Sri Ganda Nagar Main Road, 9th Cross|Karim Sab Layout|560091|Behind Masjid|Yellow Colour Building|0|0|POINT(77.5093 13.00351)
 bangalore|north-1|heggnahalli|32273|GKLPS SHUSHRUTHINAGAR|Lower Primary|co-ed|kannada|Hegganahalli Main Road,Vishwaneedam Post,Yeshwanthpura Hobli,Bangalore|Hegganahalli|560091|Inside G.K.M.P.S Hegganahalli|Green Colour Building & Blue Colour Gate|248,248 N,265 A|Infront Play Ground|POINT(77.50468 13.00432)
 bangalore|north-1|byadarahalli|32023|GKMPS ANDRAHALLI|Model Primary|co-ed|kannada|Vishwaneedam Post, North 1|Andra Halli|560091|opposite Andra Halli Bus Stop|Yellow Colour Compound||Yellow Colour Sheet Building|POINT(77.48263 13.00925)
 bangalore|north-1|chikkabidarakallu|32158|GKHPS THIGALARAPALYA|Upper Primary|co-ed|kannada|Peenya Post, Yeshwanthpura Hobli|Thigalarapalya|560058|Near Thigalarapalya Bus Stop|Cream Colour Compound|243 B, 243 C, 243 D|Cream Colour Building & Play Ground|POINT(77.48347 13.01574)
 bangalore|north-2|jalahalli|32164|GKLPS POORNAPURA|Lower Primary|co-ed|kannada|BEL Road, Gokul Post|Sanjeevappa Nagar|560054|Near Gowri Apartment|Brown Colour Building|0|0|POINT(77.56216 13.04055)
 bangalore|north-2|hebbal|32035|GUHPS BHOOPASANDRA|Upper Primary|co-ed|urdu|1st Main Road, Nagashettyhalli Main Road, Bhoopasandra, Bangalore|Bhoopasandra|560094|Infront Bhoopasandra Bus Stop|White Colour Building And Blue Colour Door And Behind Play Ground|279E, 287Q|Stone Compound And Green Colour Gate|POINT(77.58069 13.04227)
 bangalore|north-4|mathahalli|33241|GKLPS MAKALI|Lower Primary|co-ed|kannada|Tumkur Road, Haro Kyathahalli Road, Makali Post, Dasanapura Hoblli, Bangalore North|Makali|562123|Near Makali Bus Stop|Yellow Colour Building And Blue Colour Doors|258, 258C, 257|Yellwo Colour Compound And Blue Colour Gate|POINT(77.45324 13.06356)
 bangalore|north-4|khudregere|32674|GKLPS THAMMENAHALLI|Upper Primary|co-ed|kannada|Chikka Banavara Post, Dasanapura Hobli, Bangalore North|Thammenahalli|560090|Infront Aswath Katte|White And Yellow Colour Building And Blue Colour Doors And Infront Flag Post|250B, 250E|Yellow Colour Compound And Black Colour Gate And Schooll Entrance Small Arch|POINT(77.48938 13.07865)
 bangalore|north-4|hunasamaranahalli|32474|GKLPS BILLAMARANAHALLI|Lower Primary|co-ed|kannada|Vidya Nagar Post, Chikkajala Hobli, Bangalore|Bilmaranahalli|562157|Near Bilmaranahalli Bus Stop|White Colour Building|282 D|White Colour Compound & Play Ground|POINT(77.63728 13.14906)
 bangalore|north-4|hunasamaranahalli|32477|GKLPS SUBHASHNAGAR (HUNASEMARANAHALLI)|Lower Primary|co-ed|kannada|Devanahalli Road, Bettahalasuru Post, Chikkajala Hobli, Bangalore|Subhashnagar|562157|Near N.R.V.Hospital|White Colour Building|0|White Colour Compound & Play Ground|POINT(77.63075 13.16196)
 bangalore|north-4|rajanakunte|32773|GKLPS ADDIGANAHALLI|Lower Primary|co-ed|kannada|Arajankunte Post, Hesaraghatta Hobli, North 4|Addiganahalli|560064|Behind Addiganahalli Bus Stop|Pink Colour Compound|285N, 285Z||POINT(77.56939 13.17378)
 bangalore|north-4|rajanakunte|32768|GKHPS RAJANKUNTE|Upper Primary|co-ed|kannada|Rajankunte Post, Hesaraghatta Hobli, North 4|Rajankunte|560064|Behind Rajankunte Bus Stop|White And Cream Colour Building|285|No Painted Compound And Play Ground|POINT(77.5632 13.17432)
 bangalore|north-4|bagalur|32046|GKLPS HUNACHUR|Lower Primary|girls|kannada|B.K.Halli Post, Chikajala Hobli, Bangalore North|Hunasur|562149|Opp Ashwath Katte|Infront Play Ground|293F|Infront Flag|POINT(77.712 13.18081)
 bangalore|north-4|rajanakunte|32772|GKLPS ADDE VISHWANATHAPURA|Lower Primary|co-ed|kannada|Arakere Post, Hesaraghatta Hobli, North 4|Adde Vishwanathapura|561203|Oppsoite Adde Vishwanathapura Bus Stop|White Colour Compound|285F|Rose Colour Building|POINT(77.55096 13.18684)
 bangalore|north-4|rajanakunte|32771|GKLPS ADDE|Lower Primary|co-ed|kannada|Arakere Post, Hesaraghatta Hobli, North 4|Adde|562110|Opposite Aswath Katte|Cream Colour Compound|285K, 285M|Cream Colour Sheet Building|POINT(77.54772 13.20556)
 bangalore|anekal|nerlooru|33405|GKHPS TIRUMAGONDANAHALLI|Upper Primary|co-ed|kannada|Hosur Main Road, Neralur Post, Attibele Hobli, Anekla Taluk, Bangalore|Tirumagondanahalli|562107|Behind Ramanamaharshi Ashram|Orange Colour Building And Blue Colour Door|360, 360A, 360B|Infront Play Ground And Infront Flag Post|POINT(77.72074 12.79331)
 bangalore|north-4|hesarghatta|32371|GKLPS DASENAHALLI|Lower Primary|co-ed|kannada|Hesaraghatta Post, Hesaraghatta Hobli, N-4|Dasanahalli|560088|Near Dasanahalli Bus Stop|Cream Colour Compoun, Playground|407 D|Cream Colour Building|POINT(77.46552 13.14662)
 bangalore|north-4|hesarghatta|32377|GKLPS LINGANAHALLI|Lower Primary|co-ed|kannada|Kakolu Post, Hesaraghatta Hobli|Linganahalli|560089|Near Linganhalli Bus Stop|Cream Colour Compound, Playground|285 D, 285 H, 266 C, 266 H, 251 B|Cream Colour Building|POINT(77.52247 13.1556)
 bangalore|north-4|hesarghatta|32379|GKLPS MADHUGIRIHALLI|Lower Primary|co-ed|kannada|Shivakote Post, Hesaraghatta Hobli|Madhugiri Halli|560089|Near Madhugiri Halli Bus Stop|Cream Colour Compound & Garden|266 E|Green Colour Building|POINT(77.50686 13.12674)
